3.000e-01,5.000e-03,1.182387e+00,1.920897e+00
3.050e-01,5.000e-03,9.401032e+00,1.373972e+01
3.100e-01,5.000e-03,2.507398e+01,3.324452e+01
3.150e-01,5.000e-03,5.022550e+01,6.087008e+01
3.200e-01,5.000e-03,6.882845e+01,7.672751e+01
3.250e-01,5.000e-03,1.007905e+02,1.039677e+02
3.300e-01,5.000e-03,1.351286e+02,1.296508e+02
3.350e-01,5.000e-03,1.438285e+02,1.289601e+02
3.400e-01,5.000e-03,1.492240e+02,1.255794e+02
3.450e-01,5.000e-03,1.606033e+02,1.273628e+02
3.500e-01,1.000e-02,1.815620e+02,1.361788e+02
3.600e-01,1.000e-02,1.993114e+02,1.350318e+02
3.700e-01,1.000e-02,2.474597e+02,1.531481e+02
3.800e-01,1.000e-02,2.613353e+02,1.491545e+02
3.900e-01,1.000e-02,2.601073e+02,1.380168e+02
4.000e-01,1.000e-02,3.927141e+02,1.950755e+02
4.100e-01,1.000e-02,4.738214e+02,2.216569e+02
4.200e-01,1.000e-02,5.058171e+02,2.240026e+02
4.300e-01,1.000e-02,4.792337e+02,2.018226e+02
4.400e-01,1.000e-02,5.740015e+02,2.307977e+02
4.500e-01,1.000e-02,6.454394e+02,2.486561e+02
4.600e-01,1.000e-02,6.755604e+02,2.459114e+02
4.700e-01,1.000e-02,6.731653e+02,2.322385e+02
4.800e-01,1.000e-02,7.014410e+02,2.299841e+02
4.900e-01,1.000e-02,6.683281e+02,2.087742e+02
5.000e-01,1.000e-02,6.837088e+02,2.039526e+02
5.100e-01,1.000e-02,6.998551e+02,1.997770e+02
5.200e-01,1.000e-02,6.738785e+02,1.844329e+02
5.300e-01,1.000e-02,7.025398e+02,1.846733e+02
5.400e-01,1.000e-02,7.117882e+02,1.800026e+02
5.500e-01,2.000e-02,7.160257e+02,1.744678e+02
5.700e-01,2.300e-02,7.033104e+02,1.597422e+02
5.930e-01,1.700e-02,6.806049e+02,1.431421e+02
6.100e-01,2.000e-02,6.856202e+02,1.372821e+02
6.300e-01,2.600e-02,6.754892e+02,1.277701e+02
6.560e-01,1.160e-02,6.376562e+02,1.125652e+02
6.676e-01,2.240e-02,6.484104e+02,1.111738e+02
6.900e-01,2.000e-02,5.752360e+02,9.273355e+01
7.100e-01,8.000e-03,6.107412e+02,9.477287e+01
7.180e-01,6.400e-03,5.437196e+02,8.196085e+01
7.244e-01,1.560e-02,5.338810e+02,7.920785e+01
7.400e-01,1.250e-02,5.700795e+02,8.287333e+01
7.525e-01,5.000e-03,5.681113e+02,8.064756e+01
7.575e-01,5.000e-03,5.587598e+02,7.853648e+01
7.625e-01,5.000e-03,3.779666e+02,5.083334e+01
7.675e-01,1.250e-02,4.927626e+02,6.721354e+01
7.800e-01,2.000e-02,5.364584e+02,7.219285e+01
8.000e-01,1.600e-02,5.191735e+02,6.726081e+01
8.160e-01,7.700e-03,4.527671e+02,5.649561e+01
8.237e-01,7.800e-03,4.293917e+02,5.273178e+01
8.315e-01,8.500e-03,4.540638e+02,5.542912e+01
8.400e-01,2.000e-02,4.599365e+02,5.549459e+01
8.600e-01,2.000e-02,4.634801e+02,5.426692e+01
8.800e-01,2.500e-02,4.412572e+02,5.005290e+01
9.050e-01,1.000e-02,3.337308e+02,3.573329e+01
9.150e-01,1.000e-02,3.378159e+02,3.575358e+01
9.250e-01,5.000e-03,3.234776e+02,3.374825e+01
9.300e-01,7.000e-03,2.426644e+02,2.466331e+01
9.370e-01,1.100e-02,1.894734e+02,1.886335e+01
9.480e-01,1.700e-02,1.976090e+02,1.944230e+01
9.650e-01,1.500e-02,3.084239e+02,3.050384e+01
9.800e-01,1.350e-02,3.313134e+02,3.230982e+01
