3.000e-01,5.000e-03,1.219204e+00,2.070957e+00
3.050e-01,5.000e-03,1.062462e+01,1.615915e+01
3.100e-01,5.000e-03,2.947630e+01,4.048295e+01
3.150e-01,5.000e-03,6.062953e+01,7.577088e+01
3.200e-01,5.000e-03,8.415645e+01,9.635780e+01
3.250e-01,5.000e-03,1.245183e+02,1.314366e+02
3.300e-01,5.000e-03,1.680707e+02,1.644713e+02
3.350e-01,5.000e-03,1.796559e+02,1.638172e+02
3.400e-01,5.000e-03,1.869967e+02,1.596184e+02
3.450e-01,5.000e-03,2.018203e+02,1.619494e+02
3.500e-01,1.000e-02,2.287240e+02,1.732065e+02
3.600e-01,1.000e-02,2.521449e+02,1.718034e+02
3.700e-01,1.000e-02,3.141781e+02,1.949047e+02
3.800e-01,1.000e-02,3.328368e+02,1.898792e+02
3.900e-01,1.000e-02,3.321891e+02,1.757577e+02
4.000e-01,1.000e-02,5.027714e+02,2.485045e+02
4.100e-01,1.000e-02,6.079270e+02,2.824659e+02
4.200e-01,1.000e-02,6.502361e+02,2.855570e+02
4.300e-01,1.000e-02,6.171313e+02,2.573731e+02
4.400e-01,1.000e-02,7.403195e+02,2.944260e+02
4.500e-01,1.000e-02,8.335849e+02,3.173025e+02
4.600e-01,1.000e-02,8.735498e+02,3.138825e+02
4.700e-01,1.000e-02,8.714126e+02,2.965042e+02
4.800e-01,1.000e-02,9.088918e+02,2.936873e+02
4.900e-01,1.000e-02,8.667125e+02,2.666475e+02
5.000e-01,1.000e-02,8.873010e+02,2.605227e+02
5.100e-01,1.000e-02,9.088320e+02,2.552145e+02
5.200e-01,1.000e-02,8.756280e+02,2.356390e+02
5.300e-01,1.000e-02,9.132617e+02,2.359481e+02
5.400e-01,1.000e-02,9.256804e+02,2.299882e+02
5.500e-01,2.000e-02,9.315767e+02,2.229270e+02
5.700e-01,2.300e-02,9.154514e+02,2.040835e+02
5.930e-01,1.700e-02,8.863884e+02,1.828860e+02
6.100e-01,2.000e-02,8.939393e+02,1.754777e+02
6.300e-01,2.600e-02,8.817866e+02,1.634139e+02
6.560e-01,1.160e-02,8.334042e+02,1.440429e+02
6.676e-01,2.240e-02,8.479266e+02,1.422988e+02
6.900e-01,2.000e-02,7.516361e+02,1.186467e+02
7.100e-01,8.000e-03,7.997817e+02,1.213710e+02
7.180e-01,6.400e-03,7.103716e+02,1.048515e+02
7.244e-01,1.560e-02,6.972750e+02,1.013101e+02
7.400e-01,1.250e-02,7.468616e+02,1.061380e+02
7.525e-01,5.000e-03,7.447900e+02,1.033172e+02
7.575e-01,5.000e-03,7.326126e+02,1.006159e+02
7.625e-01,5.000e-03,4.910316e+02,6.481024e+01
7.675e-01,1.250e-02,6.446285e+02,8.601645e+01
7.800e-01,2.000e-02,7.037030e+02,9.250018e+01
8.000e-01,1.600e-02,6.810155e+02,8.616712e+01
8.160e-01,7.700e-03,5.927359e+02,7.230574e+01
8.237e-01,7.800e-03,5.618012e+02,6.746594e+01
8.315e-01,8.500e-03,5.952477e+02,7.097936e+01
8.400e-01,2.000e-02,6.033822e+02,7.108216e+01
8.600e-01,2.000e-02,6.086121e+02,6.953491e+01
8.800e-01,2.500e-02,5.795315e+02,6.413294e+01
9.050e-01,1.000e-02,4.359730e+02,4.565618e+01
9.150e-01,1.000e-02,4.417696e+02,4.570506e+01
9.250e-01,5.000e-03,4.230574e+02,4.314082e+01
9.300e-01,7.000e-03,3.151231e+02,3.139178e+01
9.370e-01,1.100e-02,2.446758e+02,2.391449e+01
9.480e-01,1.700e-02,2.556717e+02,2.468018e+01
9.650e-01,1.500e-02,4.037215e+02,3.900161e+01
9.800e-01,1.350e-02,4.344866e+02,4.134623e+01
9.935e-01,4.650e-02,4.651726e+02,4.374220e+01
1.040e+00,3.000e-02,4.341217e+02,3.857416e+01
1.070e+00,3.000e-02,4.057638e+02,3.479317e+01
1.100e+00,2.000e-02,3.315587e+02,2.719924e+01
1.120e+00,1.000e-02,1.260446e+02,9.780261e+00
1.130e+00,1.500e-02,1.592209e+02,1.229651e+01
1.145e+00,1.600e-02,1.528190e+02,1.160962e+01
