3.000e-01,5.397553e-01,1.140114e+00
3.050e-01,7.142657e+00,1.323364e+01
3.100e-01,2.371333e+01,3.889086e+01
3.150e-01,5.503739e+01,8.054147e+01
3.200e-01,8.098520e+01,1.066778e+02
3.250e-01,1.256155e+02,1.500189e+02
3.300e-01,1.748529e+02,1.907000e+02
3.350e-01,1.905775e+02,1.910945e+02
3.400e-01,2.013027e+02,1.866693e+02
3.450e-01,2.200551e+02,1.896942e+02
3.500e-01,2.522276e+02,2.030802e+02
3.600e-01,2.834630e+02,2.016245e+02
3.700e-01,3.590193e+02,2.288834e+02
3.800e-01,3.858283e+02,2.231617e+02
3.900e-01,3.899667e+02,2.067592e+02
4.000e-01,5.968430e+02,2.926422e+02
4.100e-01,7.288652e+02,3.330058e+02
4.200e-01,7.865160e+02,3.370394e+02
4.300e-01,7.524062e+02,3.041320e+02
4.400e-01,9.090403e+02,3.483267e+02
4.500e-01,1.029909e+03,3.757618e+02
4.600e-01,1.085316e+03,3.720330e+02
4.700e-01,1.088122e+03,3.517273e+02
4.800e-01,1.139932e+03,3.486212e+02
4.900e-01,1.091207e+03,3.166880e+02
5.000e-01,1.120832e+03,3.095258e+02
5.100e-01,1.151368e+03,3.032987e+02
5.200e-01,1.112370e+03,2.801275e+02
5.300e-01,1.162459e+03,2.804650e+02
5.400e-01,1.180573e+03,2.733858e+02
5.500e-01,1.190348e+03,2.650153e+02
5.700e-01,1.172192e+03,2.424253e+02
5.930e-01,1.137987e+03,2.172760e+02
6.100e-01,1.153546e+03,2.088317e+02
6.300e-01,1.144104e+03,1.949304e+02
6.560e-01,1.087300e+03,1.721812e+02
6.676e-01,1.109025e+03,1.702693e+02
6.900e-01,9.798881e+02,1.417626e+02
7.100e-01,1.052760e+03,1.455316e+02
7.180e-01,9.258091e+02,1.252382e+02
7.244e-01,9.074063e+02,1.209211e+02
7.400e-01,9.851483e+02,1.272969e+02
7.525e-01,9.853783e+02,1.240461e+02
7.575e-01,9.697680e+02,1.208171e+02
7.625e-01,6.245831e+02,7.637908e+01
7.675e-01,8.450539e+02,1.028841e+02
7.800e-01,9.334983e+02,1.111230e+02
8.000e-01,9.033766e+02,1.034509e+02
8.160e-01,7.796137e+02,8.651057e+01
8.237e-01,7.370457e+02,8.061915e+01
8.315e-01,7.876182e+02,8.508972e+01
8.400e-01,8.009067e+02,8.529116e+01
8.600e-01,8.112388e+02,8.354109e+01
8.800e-01,7.730931e+02,7.703834e+01
9.050e-01,5.682914e+02,5.427751e+01
9.150e-01,5.784693e+02,5.444083e+01
9.250e-01,5.541951e+02,5.138316e+01
9.300e-01,4.002961e+02,3.675032e+01
9.370e-01,3.033546e+02,2.753561e+01
9.480e-01,3.196435e+02,2.857283e+01
9.650e-01,5.309116e+02,4.649001e+01
9.800e-01,5.759904e+02,4.944147e+01
9.935e-01,6.218816e+02,5.245745e+01
1.040e+00,5.826495e+02,4.629393e+01
1.070e+00,5.450031e+02,4.174322e+01
1.100e+00,4.386717e+02,3.240917e+01
1.120e+00,1.512915e+02,1.090882e+01
1.130e+00,1.964241e+02,1.400987e+01
1.145e+00,1.879598e+02,1.319041e+01
1.161e+00,3.431621e+02,2.369574e+01
1.170e+00,3.719415e+02,2.544781e+01
1.200e+00,3.821768e+02,2.535947e+01
1.240e+00,4.004212e+02,2.554586e+01
1.270e+00,3.489352e+02,2.163333e+01
1.290e+00,3.687554e+02,2.244550e+01
1.320e+00,3.026708e+02,1.793107e+01
