3.000e-01,5.382767e-01,1.136581e+00
3.050e-01,7.135132e+00,1.321509e+01
3.100e-01,2.370411e+01,3.886160e+01
3.150e-01,5.503907e+01,8.051087e+01
3.200e-01,8.100033e+01,1.066501e+02
3.250e-01,1.256535e+02,1.499904e+02
3.300e-01,1.749146e+02,1.906668e+02
3.350e-01,1.906462e+02,1.910586e+02
3.400e-01,2.013739e+02,1.866298e+02
3.450e-01,2.201306e+02,1.896491e+02
3.500e-01,2.523110e+02,2.030262e+02
3.600e-01,2.835491e+02,2.015593e+02
3.700e-01,3.591191e+02,2.287966e+02
3.800e-01,3.859269e+02,2.230649e+02
3.900e-01,3.900585e+02,2.066588e+02
4.000e-01,5.969733e+02,2.924855e+02
4.100e-01,7.290129e+02,3.328119e+02
4.200e-01,7.866645e+02,3.368280e+02
4.300e-01,7.525389e+02,3.039286e+02
4.400e-01,9.091904e+02,3.480798e+02
4.500e-01,1.030068e+03,3.754818e+02
4.600e-01,1.085472e+03,3.717432e+02
4.700e-01,1.088269e+03,3.514423e+02
4.800e-01,1.140075e+03,3.483287e+02
4.900e-01,1.091334e+03,3.164140e+02
5.000e-01,1.120952e+03,3.092507e+02
5.100e-01,1.151481e+03,3.030226e+02
5.200e-01,1.112470e+03,2.798669e+02
5.300e-01,1.162552e+03,2.801992e+02
5.400e-01,1.180657e+03,2.731223e+02
5.500e-01,1.190424e+03,2.647560e+02
5.700e-01,1.172245e+03,2.421825e+02
5.930e-01,1.138034e+03,2.170573e+02
6.100e-01,1.153584e+03,2.086125e+02
6.300e-01,1.144148e+03,1.947206e+02
6.560e-01,1.087345e+03,1.719911e+02
6.676e-01,1.109073e+03,1.700792e+02
6.900e-01,9.799450e+02,1.416161e+02
7.100e-01,1.052811e+03,1.453652e+02
7.180e-01,9.258685e+02,1.251144e+02
7.244e-01,9.074676e+02,1.208048e+02
7.400e-01,9.851956e+02,1.271516e+02
7.525e-01,9.854219e+02,1.239008e+02
7.575e-01,9.698107e+02,1.206753e+02
7.625e-01,6.246484e+02,7.632870e+01
7.675e-01,8.451042e+02,1.027790e+02
7.800e-01,9.335392e+02,1.109917e+02
8.000e-01,9.034163e+02,1.033298e+02
8.160e-01,7.796578e+02,8.642155e+01
8.237e-01,7.370902e+02,8.053951e+01
8.315e-01,7.876556e+02,8.499561e+01
8.400e-01,8.009409e+02,8.519311e+01
8.600e-01,8.112682e+02,8.344117e+01
8.800e-01,7.731202e+02,7.694621e+01
9.050e-01,5.683311e+02,5.423109e+01
9.150e-01,5.785057e+02,5.439141e+01
9.250e-01,5.542297e+02,5.133651e+01
9.300e-01,4.003397e+02,3.672961e+01
9.370e-01,3.033987e+02,2.752586e+01
9.480e-01,3.196859e+02,2.856094e+01
9.650e-01,5.309415e+02,4.644642e+01
9.800e-01,5.760159e+02,4.939000e+01
9.935e-01,6.219013e+02,5.239649e+01
1.040e+00,5.826644e+02,4.623875e+01
1.070e+00,5.450164e+02,4.169366e+01
1.100e+00,4.386924e+02,3.237829e+01
1.120e+00,1.513209e+02,1.090774e+01
1.130e+00,1.964541e+02,1.400616e+01
1.145e+00,1.879893e+02,1.318722e+01
1.161e+00,3.431847e+02,2.367744e+01
1.170e+00,3.719605e+02,2.542528e+01
1.200e+00,3.821914e+02,2.533444e+01
1.240e+00,4.004310e+02,2.551766e+01
1.270e+00,3.489466e+02,2.161152e+01
1.290e+00,3.687645e+02,2.242115e+01
1.320e+00,3.026840e+02,1.791516e+01
1.350e+00,6.765143e+01,3.907799e+00
1.395e+00,6.144393e+00,3.425960e-01
1.442e+00,5.889786e+01,3.156738e+00
1.462e+00,1.040371e+02,5.486007e+00
1.477e+00,1.014153e+02,5.289570e+00
1.497e+00,1.888986e+02,9.696175e+00
1.520e+00,2.531712e+02,1.277118e+01
1.539e+00,2.437312e+02,1.212800e+01
1.558e+00,2.280930e+02,1.120047e+01
1.578e+00,2.246475e+02,1.087885e+01
1.592e+00,2.122308e+02,1.018022e+01
1.610e+00,2.052053e+02,9.725584e+00
1.630e+00,2.179161e+02,1.019085e+01
1.646e+00,2.094404e+02,9.693115e+00
1.678e+00,1.960670e+02,8.891329e+00
1.740e+00,1.569738e+02,6.855514e+00
1.800e+00,4.286966e+01,1.813683e+00
