3.000e-01,0.000000e+00,-1.110621e-17
3.050e-01,0.000000e+00,-8.063413e-09
3.100e-01,1.630108e-37,-3.438084e-05
3.150e-01,2.808166e-33,-7.806652e-03
3.200e-01,1.399357e-30,-7.202030e-02
3.250e-01,3.475804e-28,-4.501319e-01
3.300e-01,2.962668e-26,-1.274507e+00
3.350e-01,9.699680e-25,-1.783148e+00
3.400e-01,2.069093e-23,-2.043417e+00
3.450e-01,3.546955e-22,-2.317512e+00
3.500e-01,5.128319e-21,-2.680305e+00
3.600e-01,5.261955e-19,-2.916662e+00
3.700e-01,3.349353e-17,-3.524841e+00
3.800e-01,1.116096e-15,-3.642868e+00
3.900e-01,2.322823e-14,-3.563981e+00
4.000e-01,5.164578e-13,-5.308856e+00
4.100e-01,6.796149e-12,-6.339046e+00
4.200e-01,6.111264e-11,-6.714561e+00
4.300e-01,3.901300e-10,-6.326187e+00
4.400e-01,2.593811e-09,-7.549015e+00
4.500e-01,1.353025e-08,-8.381117e+00
4.600e-01,5.667555e-08,-8.519084e+00
4.700e-01,1.985282e-07,-8.254965e+00
4.800e-01,6.441434e-07,-8.315421e+00
4.900e-01,1.715367e-06,-7.612864e+00
5.000e-01,4.453143e-06,-7.436951e+00
5.100e-01,1.064438e-05,-7.248843e+00
5.200e-01,2.245125e-05,-6.697200e+00
5.300e-01,4.694022e-05,-6.538342e+00
5.400e-01,9.105532e-05,-6.271280e+00
5.500e-01,1.677972e-04,-6.015485e+00
5.700e-01,4.587182e-04,-5.094308e+00
5.930e-01,1.195480e-03,-4.147620e+00
6.100e-01,2.890501e-03,-4.713794e+00
6.300e-01,6.813470e-03,-5.020140e+00
6.560e-01,1.673012e-02,-4.982099e+00
6.676e-01,2.529494e-02,-5.231245e+00
6.900e-01,2.614563e-02,-2.834040e+00
7.100e-01,7.602979e-02,-4.919870e+00
7.180e-01,3.783850e-02,-2.014081e+00
7.244e-01,3.667421e-02,-1.680780e+00
7.400e-01,1.293075e-01,-4.206450e+00
7.525e-01,1.869009e-01,-4.695485e+00
7.575e-01,2.042764e-01,-4.646483e+00
7.625e-01,8.459236e-03,-1.733348e-01
7.675e-01,1.021011e-01,-1.910248e+00
7.800e-01,2.970043e-01,-4.437739e+00
8.000e-01,3.621664e-01,-3.850873e+00
8.160e-01,2.034073e-01,-1.674743e+00
8.237e-01,1.734424e-01,-1.271347e+00
8.315e-01,3.658339e-01,-2.404097e+00
8.400e-01,5.041145e-01,-2.947929e+00
8.600e-01,8.133311e-01,-3.669214e+00
8.800e-01,9.588641e-01,-3.396972e+00
9.050e-01,1.692416e-01,-4.454643e-01
9.150e-01,2.551090e-01,-6.056114e-01
9.250e-01,2.697937e-01,-5.789067e-01
9.300e-01,2.303229e-02,-4.671184e-02
9.370e-01,3.305250e-03,-6.255150e-03
9.480e-01,6.734775e-03,-1.149939e-02
9.650e-01,4.391942e-01,-6.519050e-01
9.800e-01,9.199830e-01,-1.215553e+00
9.935e-01,1.946217e+00,-2.358945e+00
1.040e+00,3.039949e+00,-2.688919e+00
1.070e+00,3.431181e+00,-2.523356e+00
1.100e+00,1.098045e+00,-6.337013e-01
1.120e+00,4.291397e-04,-2.134185e-04
1.130e+00,3.999752e-03,-1.883124e-03
1.145e+00,3.278245e-03,-1.423675e-03
1.161e+00,4.536859e-01,-1.842569e-01
1.170e+00,9.988540e-01,-3.946575e-01
1.200e+00,2.089581e+00,-7.417792e-01
1.240e+00,4.720782e+00,-1.529684e+00
1.270e+00,3.040839e+00,-8.304957e-01
1.290e+00,5.080161e+00,-1.373675e+00
1.320e+00,1.804709e+00,-3.901758e-01
1.350e+00,3.038861e-05,-5.474810e-06
1.395e+00,6.159229e-13,-9.528684e-14
1.442e+00,4.370461e-05,-5.831801e-06
1.462e+00,4.421193e-03,-5.564508e-04
1.477e+00,4.668163e-03,-5.634479e-04
1.497e+00,6.802332e-01,-8.070424e-02
1.520e+00,8.059275e+00,-1.273432e+00
1.539e+00,9.221340e+00,-1.481447e+00
1.558e+00,6.396426e+00,-8.720662e-01
1.578e+00,8.159024e+00,-1.160699e+00
1.592e+00,7.542034e+00,-1.025978e+00
1.610e+00,6.537181e+00,-8.155437e-01
1.630e+00,1.074468e+01,-1.539402e+00
1.646e+00,1.023946e+01,-1.406921e+00
1.678e+00,1.006816e+01,-1.313972e+00
1.740e+00,5.414668e+00,-5.170637e-01
1.800e+00,5.791321e-04,-3.303964e-05
1.860e+00,7.278258e-13,-3.716853e-14
1.920e+00,1.081647e-08,-4.981924e-10
1.960e+00,6.794070e-05,-2.931878e-06
1.985e+00,1.345844e+00,-6.626915e-02
2.005e+00,8.844693e-04,-3.557292e-05
2.035e+00,3.134691e+00,-1.800161e-01
2.065e+00,1.372245e+00,-6.261599e-02
2.100e+00,4.788507e+00,-3.155769e-01
2.148e+00,6.273893e+00,-4.718072e-01
2.198e+00,5.799313e+00,-4.127349e-01
2.270e+00,5.149538e+00,-3.286343e-01
2.360e+00,1.979346e+00,-7.595146e-02
2.450e+00,3.804676e-03,-8.658205e-05
2.500e+00,9.183816e-07,-1.978480e-08
2.600e+00,0.000000e+00,-0.000000e+00
2.700e+00,0.000000e+00,-0.000000e+00
2.800e+00,0.000000e+00,-0.000000e+00
2.900e+00,1.475435e-10,-2.200420e-12
3.000e+00,4.820115e-06,-6.641812e-08
3.100e+00,6.800888e-06,-8.691477e-08
3.200e+00,2.428879e-04,-2.890735e-06
3.300e+00,4.069790e-05,-4.522546e-07
3.400e+00,2.231866e-02,-2.379888e-04
3.500e+00,6.891234e-01,-1.221265e-02
3.600e+00,9.203555e-01,-1.865903e-02
3.700e+00,1.071016e+00,-2.365367e-02
3.800e+00,1.330395e+00,-3.403938e-02
3.900e+00,1.093574e+00,-2.468927e-02
4.000e+00,2.259786e+00,-8.895531e-02
